Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1971","1971","t","2383","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1972","1972","ha","1044","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1972","1972","kg/ha","2289.3","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1972","1972","t","2390","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1973","1973","ha","912","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1973","1973","kg/ha","2300.4","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1973","1973","t","2098","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1974","1974","ha","968","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1974","1974","kg/ha","1838.8","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1974","1974","t","1780","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1975","1975","ha","1061","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1975","1975","kg/ha","2202.6","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1975","1975","t","2337","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1976","1976","ha","1118","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1976","1976","kg/ha","2778.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1976","1976","t","3106","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1977","1977","ha","1003","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1977","1977","kg/ha","3443.7","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1977","1977","t","3454","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1978","1978","ha","1063","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1978","1978","kg/ha","2806.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1978","1978","t","2983","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1979","1979","ha","1227","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1979","1979","kg/ha","2726.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1979","1979","t","3345","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1980","1980","ha","1248","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1980","1980","kg/ha","3487.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1980","1980","t","4352","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1981","1981","ha","1239","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1981","1981","kg/ha","3910.4","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1981","1981","t","4845","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1982","1982","ha","1804","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1982","1982","kg/ha","4331.5","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1982","1982","t","7814","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1983","1983","ha","1949","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1983","1983","kg/ha","3970.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1983","1983","t","7738","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1984","1984","ha","1370","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1984","1984","kg/ha","3649.6","X","Figure from international organizations",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1984","1984","t","5000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1985","1985","ha","1326","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1985","1985","kg/ha","3770.7","X","Figure from international organizations",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1985","1985","t","5000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1986","1986","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1986","1986","kg/ha","3846.2","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1986","1986","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1987","1987","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1987","1987","kg/ha","3692.3","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1987","1987","t","4800","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1988","1988","ha","1300","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1988","1988","kg/ha","3615.4","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1988","1988","t","4700","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1989","1989","ha","1300","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1989","1989","kg/ha","3750","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1989","1989","t","4875","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1990","1990","ha","1278","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1990","1990","kg/ha","3834.1","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1990","1990","t","4900","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1991","1991","ha","1400","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1991","1991","kg/ha","3642.9","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1991","1991","t","5100","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1992","1992","ha","1600","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1992","1992","kg/ha","3437.5","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1992","1992","t","5500","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1993","1993","ha","2000","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1993","1993","kg/ha","2900","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1993","1993","t","5800","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1994","1994","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1994","1994","kg/ha","2727.3","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1994","1994","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1995","1995","ha","2400","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1995","1995","kg/ha","2625","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1995","1995","t","6300","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1996","1996","ha","1100","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1996","1996","kg/ha","3818.2","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1996","1996","t","4200","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1997","1997","ha","2200","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1997","1997","kg/ha","4107.3","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1997","1997","t","9036","A","Official figure",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1998","1998","ha","2298","I","Imputed value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1998","1998","kg/ha","3916.1","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1998","1998","t","9000","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5312","Area harvested","0111","Wheat","1999","1999","ha","2246","I","Imputed value",""
"QCL","Crops and livestock products","470","Malta","5412","Yield","0111","Wheat","1999","1999","kg/ha","3957.6","E","Estimated value",""
"QCL","Crops and livestock products","470","Malta","5510","Production","0111","Wheat","1999","1999","t","8889.97","I","Imputed value",""
